100	6400	102400	1	5094	655360000
100	6400	102400	2	5344	655360000
100	6400	102400	3	4047	445041925
1	6400	10238400	1	257984	65525760000
1	6400	10238400	2	249890	65525760000
1	6400	10238400	3	166406	43409649610
10	6400	10238400	1	249969	65525760000
10	6400	10238400	2	251063	65525760000
10	6400	10238400	3	168547	43972718017
100	6400	10238400	1	250531	65525760000
100	6400	10238400	2	251219	65525760000
100	6400	10238400	3	178906	43593993928
